key,SSArat,treatments,hemisphere,broad,stimtype,vocZ,PIRZ,vocFR,PIRFR,BL_FR
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&108&8&good,0.22118821533018,T1,L,0,CON,0.432721892006168,0.00619335657475503,3.50130913255173,2.56,2.54
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&112&8&good,0,T1,L,1,CON,0.178123227010899,-0.325583192150697,1.40155692493169,0.4,1.1
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&122&3&good,0.0811735432127958,T1,L,1,CON,0.269897247707034,-0.0258554866078804,12.0318389779952,9.44,9.78
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&123&8&good,0.274048181388758,T1,L,1,CON,0.407234856953283,-0.156008239219956,3.78645737118224,1.92,2.62
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&127&15&good,0.0763690244895857,T1,L,0,CON,1.01509314626211,-0.399926720500771,14.8067707814107,3.84,7.52
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&22&3&good,0.0644675673145924,T1,L,0,CON,0.60462326158461,-0.0938562132415587,3.39574684972935,1.6,2
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&83&1&good,0,T1,L,1,CON,0.486971215933419,-0.129123846999283,1.91551809853446,0.72,1.02
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&96&3&good,NaN,T1,L,0,CON,0.202072594216369,NaN,0.0212516917865266,0,0
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&106&3&good,2.06292340555386,T1,L,1,CON,0.530994386821201,-0.221703726565165,2.15891801677917,0.8,1.3
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&159&7&good,0.969571837710844,T1,L,0,CON,-0.317122336699451,-0.834193407942054,16.2666150075529,10.5333333333333,19.2333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&161&15&good,0.707940747935891,T1,L,1,CON,0.288045413933519,-0.17899348411927,4.20655254405549,2.13333333333333,3.2
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&165&1&good,1.01650780011055,T1,L,0,CON,0.604427979059162,-0.523452678066179,22.8014404398185,9.2,16.8333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&170&7&good,Inf,T1,L,1,CON,0.0138796538159404,0.0546049314622396,0.92355874355043,1.06666666666667,0.9
DJPComb_mdx 11 1 18_181101_221336_Kilosort&69&10&good,0.0833333333333333,T1,R,1,WN,0.278537981651761,0.288328120903348,5.53050622458588,6.48888888888889,3.91111111111111
DJPComb_mdx 11 1 18_181101_221336_Kilosort&71&9&good,1.66666666666667,T1,R,0,WN,0.234865052479066,0.360525448629164,2.66578357587952,4.17777777777778,1.82222222222222
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&100&15&good,1.33333333333333,T1,R,1,WN,0.756278181340457,0.412549581586636,1.07427099326488,1.33333333333333,0.266666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&101&13&good,1,T1,R,0,WN,0.597447695568183,0.4184084329909,1.55172476804927,1.2,0.433333333333333
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&108&7&good,NaN,T1,R,1,WN,-0.327730693416725,-0.327730693416725,0,0,0.1
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&27&13&good,1.66666666666667,T1,R,1,WN,0.483279336362014,0.25048971643406,1.85013337728952,1.33333333333333,0.8
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&56&13&good,2.25,T1,R,0,WN,0.782599723778513,0.272224762335928,2.32758715207391,1.2,0.566666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&87&7&good,0,T1,R,1,WN,-0.670012100098345,-0.150285294629686,0.119363443696098,0.533333333333333,0.866666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&93&9&good,0,T1,R,1,WN,0.00546554265813228,0.0251440151036156,0.238726887392196,0.266666666666667,0.233333333333333
DJPComb_mdx 11 4 18 trial 2 moved_181104_212837_Kilosort&66&10&good,0.102564102564103,T1,R,1,WN,0.346499815293056,0.0976612148981218,4.18965687373304,2.8,2.4
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&13&9&good,0.533607545616279,T1,L,1,WN,0.104348666500291,0.114063329115689,4.24868664660912,4.58536585365854,3.85365853658537
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&135&7&good,2.66740282887894,T1,L,0,WN,1.01731159418276,0.385128465631278,16.0164088177504,14.1463414634146,9.29268292682927
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&138&4&good,0.469079939668175,T1,L,0,WN,0.808116428657137,-0.159161261055157,9.18574886058441,4.8780487804878,5.90243902439024
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&143&8&good,0.379670947771781,T1,L,0,WN,1.37961341739953,0.168119067667115,53.0521815509423,32.2926829268293,28.3658536585366
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&147&9&good,5.08928571428572,T1,L,1,WN,0.0124953446201463,-0.373169008315674,0.85341258510282,0.195121951219512,0.829268292682927
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&31&10&good,0.42538173728385,T1,L,1,WN,-0.072513160092285,-0.0146102016687357,0.702423885490403,0.780487804878049,0.829268292682927
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&54&3&good,1.68065761018914,T1,L,0,WN,0.679791039795001,0.250366500346887,3.27499920156433,3.1219512195122,2.07317073170732
